country;year;cluster_id;urban_rural;lat;lon;iwi;month
Madagascar;2013;501;R;-24.685843;46.819313;-2.629374553868016;1
Madagascar;2013;502;R;-24.335363;47.198748;-2.6233953390171343;1
Madagascar;2013;503;U;-23.272701;46.102975;0.8387872661292081;1
Madagascar;2013;504;R;-23.819129;45.733936;-0.4470894098569483;1
Madagascar;2013;505;R;-25.063942;46.358044;-0.2242545274985454;1
Madagascar;2013;506;R;-25.068045;46.395;-1.4167084943681458;1
Madagascar;2013;507;R;-24.938946;46.422953;-2.5202086302121915;1
Madagascar;2013;508;R;-25.142453;46.494072;-2.490812436299508;1
Madagascar;2013;509;R;-24.81631;46.171911;-2.5288462662453783;1
Madagascar;2013;510;R;-24.580046;46.435678;-2.052566763627788;1
Madagascar;2013;511;U;-20.295512;44.293942;0.8921430830568676;1
Madagascar;2013;512;U;-20.295407;44.27562;0.0511826095150197;1
Madagascar;2013;513;R;-20.161831;44.437187;-2.064166242587479;1
Madagascar;2013;514;R;-20.368149;45.024289;-1.787991952978941;1
Madagascar;2013;515;R;-19.918219;44.61122;-1.694349874421616;1
Madagascar;2013;516;R;-19.704837;45.37559;-1.1021450048258732;1
Madagascar;2013;517;R;-12.134445;49.194814;-1.245477689708716;1
Madagascar;2013;518;U;-12.276815;49.292656;1.6344958322295504;1
Madagascar;2013;519;U;-12.285586;49.285492;1.7622056673334985;1
Madagascar;2013;520;U;-12.298772;49.301532;0.4594866398137285;1
Madagascar;2013;521;U;-12.315828;49.287575;1.0588973082517816;1
Madagascar;2013;522;U;-13.188616;49.049364;0.8036559728796647;1
Madagascar;2013;523;R;-13.265704;49.114451;-2.145776382173367;1
Madagascar;2013;524;R;-13.626146;48.755496;-1.9721493008248845;1
Madagascar;2013;525;U;-13.401309;48.256749;0.0382895847343092;1
Madagascar;2013;526;U;-13.406502;48.274968;1.4706189751494108;1
Madagascar;2013;527;U;-13.357744;48.205659;-1.0334079887699803;1
Madagascar;2013;528;U;-13.673799;48.444825;0.274910684449887;1
Madagascar;2013;529;R;-13.967412;48.526624;-1.3663100891706843;1
Madagascar;2013;530;U;-14.90546;50.267837;1.5844569782511957;1
Madagascar;2013;531;R;-14.865616;50.186675;0.3438681340984996;1
Madagascar;2013;532;U;-14.279263;50.140817;0.8127232753038509;1
Madagascar;2013;533;R;-14.368621;50.018214;0.0461481023328228;1
Madagascar;2013;534;R;-14.217852;49.684551;-1.804258197339056;1
Madagascar;2013;535;U;-14.651695;49.628413;-0.2460727434742096;1
Madagascar;2013;536;R;-14.778115;49.57536;-1.2910520040850493;1
Madagascar;2013;537;U;-13.361176;50.016658;0.7484968802247797;1
Madagascar;2013;538;R;-13.2596;49.831255;-2.38372035708666;1
Madagascar;2013;539;R;-13.917982;49.739343;-1.9408588274567249;1
Madagascar;2016;540;R;-18.96995;47.567985;1.2423673642501392;1
